general_0011,"3月19日，帶您回顧歷史上的今天，1985年3月19日，四海幫重要人物有殺人、傷害等前科的「蔡霸子」蔡冠倫，在台北落網；2004年3月19日，時任總統陳水扁與副總統呂秀蓮，在台南市掃街拜票時，遭到槍擊受傷，震驚國際。1985年3月19日，四海幫的精神領袖、《蔡霸子》蔡冠倫，在台北，因為一清專案，遭到警方逮捕。資料畫面記者:「中山分局警員昨天晚上獲悉一直未被警方逮捕的四海幫老大蔡冠倫在台北市通化街出現後，立即派出二十多名全副武裝的警員前往拘捕。他有違法票據、殺人未遂、傷害與殺人等前科。因為他曾經涉及警員伊雷霖命案，使得他頗具知名度。」2004年3月19日，總統大選期間，當時總統陳水扁與副總統呂秀蓮，正在台南市文賢路上拜票，民眾夾道歡呼，氣氛熱烈，但就在鞭炮聲中，嫌犯向車隊開了兩槍，造成陳水扁腹部擦傷、呂秀蓮膝蓋中彈，兩人立即被送往奇美醫院，所幸傷勢並無大礙，這起發生在選舉前夕的槍擊事件，震驚社會，事後，嫌犯陳義雄自殺身亡，真相成謎。",general
politics_0012,"520總統就職，這次是總統蔡英文第二次的就職典禮，第一任期訴求改革，但成果無法很快就讓人民有感，曾讓支持度跌到谷底，還記得嗎？在2018年的九合一選舉，執政團隊就遭受到大挫敗。不過之後的時間裡，他們檢討反省，把決策思維調到跟「網路同步」，經營網路社群與年輕族群，讓蔡英文的人氣飆高，形象翻轉。今年一月，拿下了台灣總統選舉史上最高票，到底是如何逆轉的呢？接下來四年的挑戰又是什麼？帶您來解析。深深一鞠躬，台灣第一位女總統成功連任，2020年1月拿下817萬多票，創下了台灣總統選舉最高紀錄，總統蔡英文：「我們都是台灣人，所有的台灣人都是家人」，蔡英文以史上最高票當選，卻沒有給民眾高高在上的感覺，她選擇融入民眾生活，總統蔡英文：「好謝謝，非常好吃」，走訪西門町，看到總統興奮的表情，讓民眾也覺得很新鮮。總統不只自己來，CNN要專訪，就直接把CNN記者帶到西門町，體驗台灣生命力，同時也不忘推銷台灣。總統自己就是台灣觀光最佳代言人，但就在一年多前，可不是這樣。還記得嗎，2018年底的九合一選舉，蔡英文領導的民進黨慘敗，執政團隊的努力民眾也不買單，時任民進黨主席蔡英文(2018.11.24)：「今天民主給我們上了一課，我們就應該要虛心地，接受人民更高的要求。」打開門，這間辦公室，就在總統辦公室的斜對角，總統府發言人黃重諺：「媒體有哪些觀點啊，覺得妳要特別注意的啊」，總統府發言人黃重諺，一早都要向總統做輿情報告，除了掌握好傳統媒體的資訊，網路也是了解民意的一大途徑。隨時注意網路傳遞出的訊息，負責網路社群的操盤手，總統府前發言人林鶴明，比蔡總統早一步，先進駐了民進黨部，民進黨副秘書長林鶴明：「(TWITTER)到現在111萬，你就可以發現選後增加這50多萬」，人氣飆高可不簡單，台灣在這幾年，許多的YOUTUBER成為了KOL，KeyOpinionLeader，也就是關鍵意見領袖，執政團隊選擇和他們合作。民進黨副秘書長林鶴明：「可是如果總統沒有把一些，照顧國軍的事情做好，妳跟館長的互動沒有話題啊，人家也會覺得說妳沒有照顧國軍啊，但是她那天互動的時候就是把，譬如說她把國軍個裝改善，這個成果秀出來，館長看了之後也會幫她證明說，她有做事情。」彼此的網路聲量相輔相成，政治可以量化，但是不能只追求數字，民進黨副秘書長林鶴明：「那如果台灣的疫情是沒有控制的、亂七八糟，妳跟酷拍影片，網友也會罵說，妳為什麼不趕快去防疫，所以我覺得本質還是，妳要把政治人物該做的事情做好，那妳再去跟這些人合作就會加分。」另外針對不同的議題，統計網友的正負面留言，也可以看到民意是什麼，總統從自己開始檢討改變，整個執政團隊也就得跟上速度，總統府發言人黃重諺：「那現在政府在做這些回應，民間的想法的時候，會比以前可能就更加快一點，因為我們也把自己的思維調到了，用網路或者是用這些，來做整體思考。」更重要的是，未來的四年總統能為台灣做什麼。總統府發言人黃重諺：「很多人說大家都看到台灣了，但是從另外一塊來看，其實接下來，台灣在新的國際局勢下面，我們的角色是什麼，那大家都說Taiwancanhelp，但是我們要HELP什麼東西，台灣在參與世界的時候，我們需要的實力還有哪些，這個時候會是未來這四年，其實我們要很努力去，把它堆疊出來，把它堆疊出來，包括可能在地緣政治上。」台灣要在區域中扮演什麼樣的角色，壯大台灣自身經濟體的同時，也要提升台灣的國際參與度，點亮台灣，可沒有最後一哩路。",politics
general_0013,"「總統府」是國家元首的辦公處，其維安戒備之森嚴可想而知，正因為多了一層神秘感，在神秘面紗的背後，令人更想一窺究竟！之前小英總統推出「來去總統府住一晚」活動，國家最高領袖與民眾的零距離互動、還能夜宿一晚，創下全球先例。相較之下，回溯到1970年代，前總統蔣中正總統府的辦公室，更是一般平民百姓，遙不可及的領袖禁地，隨著「16釐米膠卷影像出土計畫」珍貴影片出爐，讓大家可以看到當時的原貌。<b><fontcolor=\#00f\>醒目大地圖隨時提醒「反攻大陸」</font></b>縱使不熟識蔣中正的現世代青年，一定也都知道他的終極目標－光復大陸、解救同胞。這樣的豪情壯志，從辦公室的擺設就知道。畫面中書桌的後面豎立著中華民國國旗，據說是當年從南京政府帶到台灣來的，後面的牆面則張貼中國大陸地圖，以時時刻刻提醒自己莫忘反攻大陸的決心!蔣總統生活樸實自律，辦公桌上的文具整齊有序排列；而公務行程後的最大樂趣，就是研讀各類書籍，豐富自我學識。<b><fontcolor=\#00f\>鐵漢柔情蔣夫人畫作蔣公題字</font></b>蔣總統對夫人蔣宋美齡疼愛有加，從婚禮當天的愛妻宣言，到發表文章稱這段婚姻是「神聖之結合」，放閃程度有如熱戀中的少年，當年蔣總統與夫人同遊日月潭，夫人親繪的隨興之作，也讓蔣總統忍不住題下字詞「丙申中秋，相偕夫人同遊日月潭賞月歸來，夫人乘興作此，神韻悠然絕…。」畫面中看到蔣夫人親繪的多幅畫作布置在辦公室，加上簡潔素雅的擺設，伴隨著蔣總統處理國政大事。",general
local_0014,"一名上個月在台灣演出的外籍音樂家，2日搭乘長榮班機，從台北前往澳洲布里斯本，現在被確診感染武漢肺炎，因此和這名音樂家同班機的10多名長榮機組員，今天清晨搭機回到台灣後，將依照規定，進行居家檢疫或隔離，不過同一架飛機，也執飛台北大阪，機上的乘客表示，相信長榮的清潔消毒做得很好，不會太擔心。空服員走出，才剛剛從大阪飛回台灣，長榮空姐個個帶上口罩，甚至還有手套，每個行李箱也要經過確實的消毒。長榮空服員：(所以你要到哪裡？)到桃園。穿著便服的空姐，也被相關單位人員，一一檢視居家隔離檢疫通知書，因為他們在3月2日，從台北飛往布里斯本，機上一名外籍音樂家，回到澳洲後就被確診感染武漢肺炎，這10多名機組員，只好搭乘空機回台，立刻進入檢疫隔離階段。同一架班機又載運了日本大阪回台的旅客，聽到曾經載過確診病患，旅客的心情七上八下。長榮班機旅客：是剛剛那一架嗎？(對對對！)(你們坐的這架飛機就是？)真的假的！那我只能全身消毒了。對於航空公司的清潔消毒有信心，自己也隨身攜帶酒精，口罩不離身，畢竟閉密的機艙屬於高風險環境，人人都要自保。",local
general_0015,"一名菲律賓籍遊客來日月潭遊玩，他趕在情人節前夕在纜車上向女友求婚，而纜車公司事前收到這個訊息，也迅速幫他安排了浪漫的氣球和鮮花道具，在兩人專屬的車廂中，男子拿出鑽戒求婚，女主角感動落淚、點頭答應，一時間整個纜車站喜氣洋洋，所有的遊客都一同分享了他們的喜悅。在日月潭纜車最高點，男子拿出鑽戒向女友求婚，女友又驚又喜，兩人深情擁抱，隨後拿出手機熱吻自拍留下浪漫的回憶。來自菲律賓的愛瑞克首度來日月潭遊玩，之前他得知日月潭風光美麗又浪漫，於是決定要在日月潭纜車最高點向女友求婚。纜車公司收到信息，迅速幫他安排氣球和鮮花，還為他們保留專屬的兩人車廂，愛瑞克求婚成功，在場的員工和遊客也一同分享他們的喜悅，日月潭纜車開幕至今已經有三次求婚成功記錄，其中二次是外國遊客，這次在七夕情人節前夕求婚成功，更是超經典的甜蜜。",general
life_0016,"一年一度的阿里山櫻花季正式展開，預計到四月初都是花期，滿開的白色「霧社櫻」潔白如雪、高山櫻王「吉野櫻」也綻放櫻姿，不同品種的櫻花接力綻放，在微風吹拂下還會出現櫻花雨的浪漫景緻，吸引大批遊客上山賞櫻，還有遠從馬來西亞來的遊客說，雖然下雨沒看到日出，但有看到很美的櫻花，非常值得。儘管下著雨，仍不減遊客興致，紛紛脫下口罩拿起手機，紀錄下難得的一刻，遊客：「好美喔，很難得，已經很久沒有來了，大概30幾年沒有來了，是滿漂亮的，景色都很漂亮。」一連幾天的晴朗高溫，催化了櫻花的盛放，嘉義阿里山，整個山頭都被染上一片，浪漫的白粉色，除了花季主角吉野櫻，像是白色的霧社櫻，粉色的唐實櫻，都陸續綻放，讓賞櫻人潮絡繹不絕。阿里山工作站解說員蕭明學：「目前櫻王開了將近五成，唐實櫻、霧社櫻，正在盛開當中」，一年一度的，阿里山櫻花季正式登場，不同色澤的櫻花，把整個風景區，點綴得繽紛浪漫，整個花季預計到四月初，想賞櫻的民眾可別錯過了。",life
weather_0017,"一起來關心天氣，今天因為東北季風增強加上南方雲系影響，北部及東北部天氣轉涼，其他地區早晚也是偏涼；各地低溫約17到19度，白天高溫21到23度，南部高溫24到26度、還是要注意保暖、氣象局目前針對桃園到雲林地區和澎湖、發布大雨特報、整個中部以北、東北部、東部及東南部地區一整天有短暫雨，其他地區也有局部短暫雨。外出要記得攜帶雨具、沿海空曠地區有8到10級強陣風，風浪明顯偏大，海邊活動請注意安全。",weather
weather_0018,"一起來關心天氣，今天東北季風再增強，迎風面的北部及東北部地區有短暫雨，花東地區及中南部山區也會轉為有局部短暫雨，晚上之後水氣會再增多，中部平地也有些短暫雨，建議大家出門攜帶雨具備用；溫度方面，北臺灣白天氣溫下降５度左右，高溫１９至２１度，其他地區高溫２５至３０度，而各地清晨低溫約１６至１９度，北部一整天感受較涼，中南部日夜溫差較大，也請留意氣溫的變化適時增減衣物。同時氣象局也發布強風特報、因為東北風增強，今天下午起臺南以北、東部、恆春半島沿海空曠地區及外島將有9到10級強陣風，沿海及鄰近海域並有較大風浪，海邊活動請注意安全。",weather
life_0019,"一身黑色皮革緊身衣現身，有別於過往的甜美氣息，邵雨薇展現霸氣女英雄的姿態，為動作冒險電影的宣傳活動站台，吸引所有人的目光，為了呈現詹姆斯卡麥隆電影中龐大的世界觀，片商領先全球，耗資500萬打造城市快閃投影光雕秀，讓民眾搶先見證電影獨家首度曝光片段，感受震撼的視覺饗宴。",life
life_0020,"不只梅雨報到，今年第一號的颱風也有機會生成，從衛星雲圖上能看見菲律賓東方海面上，有一個熱帶擾動正在整合中，以目前的外在環境條件有利於發展，最快5/14、15號有機會發展成為熱帶性低氣壓。如果順利發展，最快16號就有可能出現今年第一號颱風「黃蜂」，美國則預測如果生成颱風，有可能會通過台灣東部海面，往琉球方向走去，不過目前各國對於預測路徑還有許多分歧，氣象局也將持續觀測。",life
life_0021,"不少疫情嚴重的國家，都呼籲民眾在家工作，不過如果是有小孩的上班族，在家工作總會碰到甜蜜的煩惱，那就是小孩可能在工作時跑來亂。南韓一對在電信公司工作的夫妻，接受美國CNN視訊訪問，分享兩人在家邊工作邊帶小孩的經驗。當然，小孩在訪問時，仍不忘跑來找媽媽撒嬌。坐在電腦前跟客戶視訊，小孩卻一把貼上來，或是在後頭蹦蹦跳跳，住在南韓首爾的金小姐跟丈夫一起在電信公司上班，但因為新型冠狀病毒疫情，夫妻倆都得在家工作。疫情爆發前，爸媽喜歡帶孩子，到戶外玩耍，如今戶外不安全了，家裡不但成了辦公室，更是孩子的遊樂場。記者：「這樣妳要如何專心工作，畢竟有小孩在。」南韓電信公司經理金小姐：「我準備了一些好玩的給他們，例如拼圖或學習單。」但小孩悶在家裡，怎麼可能這樣就滿足啊，這時輪到爸爸上場救援，讓媽媽能專心工作。南韓電信公司經理金小姐：「畢竟要陪他們玩同時又要工作實在不容易。」這句話也是全球各地因為疫情必須在家工作的爸媽的寫照。新冠病毒疫情讓她必須隔著螢幕上班，卻也意外給了她更多時間陪伴家人。",life
politics_0022,"不當黨產處理委員會委員楊偉中，日前在南太平洋庫克群島度假因為救愛女不幸溺斃，原先預計最快可以在今(6)日回台，不過因班機調度問題，加上遺體處理等都需要時間，目前回台的時間最快要周末。楊偉中高齡90歲的母親，希望可以看到楊偉中最後一面，決定專機返台，基本上，紐西蘭飛回台灣，飛行時間在11至13小時間，除了一切在當地手續，包括班機決定上，都還要跟保險公司及航空公司洽談，加上楊偉中遺體處理、防腐、入棺都需要時間，雖然時間上難確切掌握，不過陳以真與女兒都將同機守護。",politics
international_0023,"不過南韓目前疫情趨緩，受到國際肯定，總統文在寅透露，美國總統川普緊急求助南韓，希望南韓提供醫護裝備跟試劑，實際上，求救的不只川普，還有其他多個國家，為什麼南韓突然被各國當成救星，其實南韓從3月初到現在，明顯疫情趨緩，主要原因是檢疫範圍大、速度快，還有公開確診病患動線，民眾的配合度也高，似乎都是疫情趨緩的關鍵。南韓總統文在寅：「美國川普總統前一天，緊急請求我國提供，醫護裝備和檢測試劑。」為了對抗新型冠狀病毒，川普終於拉下臉求助南韓，但他並不是南韓唯一的「客戶」，韓聯社指出，截至25號已經有47個國家，希望南韓提供檢測試劑，南韓突然成了，各國眼裡的「救星」，似乎跟當地新增確診人數，大幅減少有關。從2月18號到3月25號為止，可清楚看見，2月底3月初，是南韓單日確診人數增加最多的，在這之後明顯趨緩，3月11號以後，維持在每天新增，約1百人上下。南韓擴大檢測對象，檢疫速度快也廣受好評，除了「得來速」免下車法，沒車的民眾還能用「走來速」方式，只要走進檢疫亭，讓醫護人員從另一邊，伸出手採檢就好，首爾居民：「真的又快又方便我很開心，我覺得不到10分鐘就搞定了。」而且南韓公開確診病患動線，加上民眾懂得戴口罩、減少外出，積極配合防疫，都是疫情趨緩的關鍵。",international
general_0024,"世紀之毒戴奧辛，也曾經毒害台灣。最嚴重的事件，就是台鹼安順廠的汙染事件！位於台南鹿耳門的台鹼安順廠，早期專門製造除草劑、五氯酚鈉和鹽酸，製造過程產生大量的汞和戴奧辛，並透過汙泥和廢水，排放到附近的水域和農田。而居民因為食用了附近捕撈的魚、蝦、貝類，罹癌罹病的受害者多達347人。1982年安順廠關廠併入中石化公司，受害居民提起訴訟。2018年三審判決定讞，中石化要賠償1億8千多萬元。但這起戴奧辛的汙染案，嚴重侵害人們的健康、土地傷痕，至今仍難以治癒。汙染整治計畫，一直到今天都還在持續進行中。華視新聞團隊帶您重返汙染現場、關心居民和土地的復原現況。煮個簡單高麗菜、再配上一條鯧魚，這是黑美人林美芳的午餐。一個人忍受孤單，她看到先生的遺照，回憶那段生病住院的日子，想著想著，又流下淚來！林美芳住在台南鹿耳門、她早年和先生以養殖魚蝦為生，也吃自家的魚，怎麼都沒料到故鄉的水和土，裡頭潛藏世紀劇毒戴奧辛，毀了一輩子的健康和人生。林美芳的家，距離台鹼安順廠短短五分鐘車程，日治時期成立，1960年代國民政府接收，專門生產五氯酚鈉，製造農藥，外銷日本，1982年才停工關廠，併入中石化公司，但這數十年來，工廠產生的汞和戴奧辛，不斷汙染周邊的土壤和水域，1995年清大教授監測到海水池裡的吳郭魚，體內竟然有超過世界標準60倍的戴奧辛，而這些被汙染的魚蝦貝類，早就被附近居民吃進肚子裡，不少人罹患糖尿病及癌症，直到2003年，環保署才正式將安順廠區公告為汙染整治場址，這也形同、政府隱匿汙染事實長達22年。2008年，347名罹病居民決定提起訴訟，經歷十年訟戰，頭髮花白、佝僂身軀，這群身上都有病痛的老人們，宣判前一刻，始終相信正義，在他們這一邊。這起史上最嚴重的戴奧辛汙染案，光是一審的判決就拖了七年，許多受害者遲遲等不到公平正義告別人世，最終二審判決中石化賠償居民1.9億多元，三審改判1億8548萬元，全案定讞。總是站在前線抗議，中石化戴奧辛汙染自救會長林吉進，身體每況愈下，他拿出每天要吃的藥，有十幾種，2019年他發現罹患血癌初期，住院80多天，只能虛弱坐在沙發上接受訪問，但對於安順廠土地整治，他始終不鬆懈。家中留下超厚一本起訴書，林吉進對於每個人情況都非常熟悉，根據世界衛生組織標準，人體對戴奧辛的可容忍值，為每克脂肪32皮克，但居民都超標好幾倍。蘇天津和太太，兩人做著小生意，賺取生活費，很難想像，看似身體硬朗的蘇天津，體內戴奧辛濃度101皮克，雖然獲賠100萬，但再多錢也換不回健康。蘇天津的父親，是台鹼安順廠員工，家境不好，蘇爸爸就帶著孩子們，到魚塭邊抓魚加菜，同樣把汙染吃進肚子裡，1983年因肝癌離世，成為蘇家人心中永遠的痛。整治中的安順廠區，首度在鏡頭前曝光，透過空拍鏡頭發現，汙染土陸續挖起，集中堆置在廠區中央，用黑色防水布覆蓋。同步處理汞和戴奧辛，直到2015年，中石化才研發出熱處理技術，去除汙染，最後經過環保局驗證合格，再進行回填。安順廠區的汙染範圍37公頃，土壤高達57萬公噸，中石化預計，直到2024年才能完成整治，未來周邊區域規畫打造長照建康園區，持續跟居民溝通互動。中華醫大副教授黃煥彰，當年到關廠20年的安順廠區，拍攝生態影像，發現植被只有芒草，這不尋常的現象，讓他揭開安順廠戴奧辛汙染事件，重回海水池，周圍架起圍籬，掛著池深危險、請勿靠近、禁止捕魚的告示牌，他感觸很多。在那個經濟起飛的年代，工廠為當地帶來繁榮，背後卻付出難以想像的代價，遺毒造成地下水和土地汙染，人的健康也隨之犧牲，這麼多年過去了，傷痕猶在！採訪過程，我們看見鹿耳門居民的純樸也感受到他們忍著病痛和傷心，妥協地過著日子，而居住生活的土地，則以緩慢的速度恢復生機，這一幕幕畫面，都讓人心疼與不捨。台南安順廠戴奧辛的世紀之毒，是台灣史上最毒汙染案件，也警醒著我們，失去了這片淨土，代價將是故鄉的眼淚與悲歌。\t",general
entertain_0025,"中國新型冠狀病毒疫情重災區湖北省武漢市，在解封後一個多月後，又出現確診病例。據當地媒體報導，確診病患是一名89歲男性，從農曆春節後就沒有離開過居住的社區。他在3月中旬出現發燒、發冷等症狀，服藥後症狀消失，因此沒有就醫。4月中病患再度出現症狀，但拖到5月6號才在社區人員陪同下，前往醫院接受兩次核酸檢測，確診為陽性。另外他的妻子也被檢出為陽性，但沒有症狀，被認定為無症狀感染者。由於病患同時患有高血壓、腦梗塞等病史，且多次出現發燒、食慾不佳、畏寒等症狀，被列為重症病患。",entertain
